time,S,E,I,R
44.9,0.173923,0.088432,0.241742,0.495903
45.0,0.171956,0.087587,0.241236,0.49922
45.1,0.170019,0.086742,0.24071,0.50253
45.2,0.16811,0.085896,0.240162,0.505831
45.3,0.16623,0.085052,0.239595,0.509123
45.4,0.164378,0.084208,0.239007,0.512407
45.5,0.162554,0.083366,0.238399,0.515681
45.6,0.160758,0.082524,0.237773,0.518945
45.7,0.158989,0.081685,0.237127,0.5222
45.8,0.157247,0.080847,0.236462,0.525444
45.9,0.155532,0.080011,0.235779,0.528678
46.0,0.153843,0.079178,0.235078,0.531901
46.1,0.152181,0.078347,0.234359,0.535114
46.2,0.150544,0.077518,0.233622,0.538315
46.3,0.148933,0.076693,0.232869,0.541505
46.4,0.147347,0.075871,0.232098,0.544684
46.5,0.145787,0.075052,0.231312,0.54785
46.6,0.144251,0.074236,0.230509,0.551005
46.7,0.142739,0.073424,0.229691,0.554147
46.8,0.141251,0.072616,0.228857,0.557276
46.9,0.139788,0.071812,0.228008,0.560393
47.0,0.138348,0.071012,0.227144,0.563496
47.1,0.136931,0.070216,0.226266,0.566587
47.2,0.135537,0.069424,0.225375,0.569664
47.3,0.134166,0.068638,0.224469,0.572728
47.4,0.132817,0.067855,0.22355,0.575777
47.5,0.13149,0.067078,0.222619,0.578813
47.6,0.130185,0.066306,0.221674,0.581835
47.7,0.128901,0.065539,0.220718,0.584842
47.8,0.127639,0.064776,0.219749,0.587835
47.9,0.126398,0.06402,0.218769,0.590813
48.0,0.125177,0.063268,0.217778,0.593777
48.1,0.123977,0.062522,0.216776,0.596725
48.2,0.122796,0.061782,0.215763,0.599659
48.3,0.121636,0.061047,0.21474,0.602577
48.4,0.120495,0.060318,0.213707,0.605479
48.5,0.119373,0.059595,0.212665,0.608366
48.6,0.118271,0.058878,0.211613,0.611238
48.7,0.117187,0.058167,0.210553,0.614093
48.8,0.116121,0.057462,0.209484,0.616933
48.9,0.115074,0.056763,0.208407,0.619757
49.0,0.114045,0.05607,0.207322,0.622564
49.1,0.113033,0.055383,0.206229,0.625355
49.2,0.112039,0.054702,0.205129,0.62813
49.3,0.111062,0.054028,0.204022,0.630888
49.4,0.110102,0.05336,0.202908,0.63363
49.5,0.109158,0.052698,0.201788,0.636355
49.6,0.108231,0.052043,0.200662,0.639063
49.7,0.107321,0.051394,0.19953,0.641755
49.8,0.106426,0.050752,0.198393,0.64443
49.9,0.105547,0.050116,0.19725,0.647087
50.0,0.104683,0.049486,0.196103,0.649728
